0,1,2,3,4,5,6,7
CAR,NO,Thu,PRIME,12,NFL,0,0
CAR,NO,Thu,PRIME,13,NFL,0,0
CAR,NO,Thu,PRIME,14,NFL,0,0
CAR,NO,Thu,PRIME,15,NFL,0,0
CAR,NO,Thu,PRIME,16,NFL,0,0
CAR,NO,Thu,PRIME,2,NFL,0,0
CAR,NO,Thu,PRIME,3,NFL,0,0
CAR,NO,Thu,PRIME,4,NFL,0,0
CAR,NO,Thu,PRIME,5,NFL,0,0
CAR,NO,Thu,PRIME,6,NFL,0,0
CAR,NO,Thu,PRIME,7,NFL,0,0
CAR,NO,Thu,PRIME,8,NFL,0,0
CAR,NO,Thu,PRIME,9,NFL,0,0
CAR,NYJ,Mon,PRIME,1,ESPN,0,0
CAR,NYJ,Mon,PRIME,10,ESPN,0,0
CAR,NYJ,Mon,PRIME,11,ESPN,0,0
CAR,NYJ,Mon,PRIME,12,ESPN,0,0
CAR,NYJ,Mon,PRIME,13,ESPN,0,0
CAR,NYJ,Mon,PRIME,14,ESPN,0,0
CAR,NYJ,Mon,PRIME,15,ESPN,0,0
CAR,NYJ,Mon,PRIME,16,ESPN,0,0
CAR,NYJ,Mon,PRIME,2,ESPN,0,1
CAR,NYJ,Mon,PRIME,3,ESPN,0,1
CAR,NYJ,Mon,PRIME,4,ESPN,0,1
CAR,NYJ,Mon,PRIME,5,ESPN,0,0
CAR,NYJ,Mon,PRIME,6,ESPN,0,0
CAR,NYJ,Mon,PRIME,7,ESPN,0,0
CAR,NYJ,Mon,PRIME,8,ESPN,0,0
CAR,NYJ,Mon,PRIME,9,ESPN,0,0
CAR,TB,Mon,PRIME,1,ESPN,0,0
CAR,TB,Mon,PRIME,10,ESPN,0,1
CAR,TB,Mon,PRIME,11,ESPN,0,1
CAR,TB,Mon,PRIME,12,ESPN,0,1
CAR,TB,Mon,PRIME,13,ESPN,0,1
CAR,TB,Mon,PRIME,14,ESPN,0,1
CAR,TB,Mon,PRIME,15,ESPN,0,1
CAR,TB,Mon,PRIME,16,ESPN,0,0
CAR,TB,Mon,PRIME,2,ESPN,0,0
CAR,TB,Mon,PRIME,3,ESPN,0,1
CAR,TB,Mon,PRIME,4,ESPN,0,0
CAR,TB,Mon,PRIME,5,ESPN,0,0
CAR,TB,Mon,PRIME,6,ESPN,0,0
CAR,TB,Mon,PRIME,7,ESPN,0,1
CAR,TB,Mon,PRIME,8,ESPN,0,1
CAR,TB,Mon,PRIME,9,ESPN,0,1
CAR,TB,Thu,PRIME,1,NFL,0,0
CAR,TB,Thu,PRIME,10,NFL,0,0
CAR,TB,Thu,PRIME,11,NFL,0,0
CAR,TB,Thu,PRIME,12,NFL,0,0
CAR,TB,Thu,PRIME,13,NFL,0,0
CAR,TB,Thu,PRIME,14,NFL,0,0
CAR,TB,Thu,PRIME,15,NFL,0,0
CAR,TB,Thu,PRIME,16,NFL,0,0
CAR,TB,Thu,PRIME,2,NFL,0,0
CAR,TB,Thu,PRIME,3,NFL,0,0
CAR,TB,Thu,PRIME,4,NFL,0,0
CAR,TB,Thu,PRIME,5,NFL,0,0
CAR,TB,Thu,PRIME,6,NFL,0,0
CAR,TB,Thu,PRIME,7,NFL,0,0
CAR,TB,Thu,PRIME,8,NFL,0,0
CAR,TB,Thu,PRIME,9,NFL,0,0
CHI,DET,Mon,PRIME,1,ESPN,0,1
CHI,DET,Mon,PRIME,10,ESPN,0,0
CHI,DET,Mon,PRIME,11,ESPN,0,0
CHI,DET,Mon,PRIME,12,ESPN,0,0
CHI,DET,Mon,PRIME,13,ESPN,0,1
CHI,DET,Mon,PRIME,14,ESPN,0,1
CHI,DET,Mon,PRIME,15,ESPN,0,1
CHI,DET,Mon,PRIME,16,ESPN,0,0
CHI,DET,Mon,PRIME,2,ESPN,0,0
CHI,DET,Mon,PRIME,3,ESPN,0,0
CHI,DET,Mon,PRIME,4,ESPN,0,0
CHI,DET,Mon,PRIME,5,ESPN,0,1
CHI,DET,Mon,PRIME,6,ESPN,0,1
CHI,DET,Mon,PRIME,7,ESPN,0,1
CHI,DET,Mon,PRIME,8,ESPN,0,1
CHI,DET,Mon,PRIME,9,ESPN,0,1
CHI,DET,Sat,PRIME,15,NFL,0,1
CHI,DET,Sat,PRIME,16,NFL,0,1
CHI,GB,Thu,PRIME,1,NFL,0,0
CHI,GB,Thu,PRIME,10,NFL,0,0
CHI,GB,Thu,PRIME,11,NFL,0,0
CHI,GB,Thu,PRIME,12,NFL,0,0
CHI,GB,Thu,PRIME,13,NFL,0,0
CHI,GB,Thu,PRIME,14,NFL,0,0
CHI,GB,Thu,PRIME,15,NFL,0,0
CHI,GB,Thu,PRIME,16,NFL,0,0
CHI,GB,Thu,PRIME,2,NFL,0,0
CHI,GB,Thu,PRIME,3,NFL,0,0
CHI,GB,Thu,PRIME,4,NFL,0,1
CHI,GB,Thu,PRIME,5,NFL,0,0
CHI,GB,Thu,PRIME,6,NFL,0,0
CHI,GB,Thu,PRIME,7,NFL,0,0
CHI,GB,Thu,PRIME,8,NFL,0,0
CHI,GB,Thu,PRIME,9,NFL,0,0
CHI,MIN,Mon,PRIME,1,ESPN,0,1
CHI,MIN,Mon,PRIME,10,ESPN,0,0
CHI,MIN,Mon,PRIME,11,ESPN,0,1
CHI,MIN,Mon,PRIME,12,ESPN,0,1
CHI,MIN,Mon,PRIME,13,ESPN,0,1
CHI,MIN,Mon,PRIME,14,ESPN,0,1
CHI,MIN,Mon,PRIME,15,ESPN,0,0
CHI,MIN,Mon,PRIME,16,ESPN,0,0
CHI,MIN,Mon,PRIME,2,ESPN,0,0
CHI,MIN,Mon,PRIME,3,ESPN,0,0
CHI,MIN,Mon,PRIME,4,ESPN,0,0
CHI,MIN,Mon,PRIME,5,ESPN,0,1
CHI,MIN,Mon,PRIME,6,ESPN,0,1
CHI,MIN,Mon,PRIME,7,ESPN,0,0
CHI,MIN,Mon,PRIME,8,ESPN,0,0
CHI,MIN,Mon,PRIME,9,ESPN,0,1
CHI,NO,Mon,PRIME,1,ESPN,0,1
CHI,NO,Mon,PRIME,10,ESPN,0,1
CHI,NO,Mon,PRIME,11,ESPN,0,1
CHI,NO,Mon,PRIME,12,ESPN,0,1
CHI,NO,Mon,PRIME,13,ESPN,0,1
CHI,NO,Mon,PRIME,14,ESPN,0,1
CHI,NO,Mon,PRIME,15,ESPN,0,1
CHI,NO,Mon,PRIME,16,ESPN,0,0
CHI,NO,Mon,PRIME,2,ESPN,0,0
CHI,NO,Mon,PRIME,3,ESPN,0,0
CHI,NO,Mon,PRIME,4,ESPN,0,0
CHI,NO,Mon,PRIME,5,ESPN,0,0
CHI,NO,Mon,PRIME,6,ESPN,0,1
CHI,NO,Mon,PRIME,7,ESPN,0,1
CHI,NO,Mon,PRIME,8,ESPN,0,1
CHI,NO,Mon,PRIME,9,ESPN,0,1
CHI,TB,Mon,PRIME,1,ESPN,0,0
CHI,TB,Mon,PRIME,10,ESPN,0,1
CHI,TB,Mon,PRIME,11,ESPN,0,1
CHI,TB,Mon,PRIME,12,ESPN,0,1
CHI,TB,Mon,PRIME,13,ESPN,0,1
CHI,TB,Mon,PRIME,14,ESPN,0,1
CHI,TB,Mon,PRIME,15,ESPN,0,1
CHI,TB,Mon,PRIME,16,ESPN,0,0
CHI,TB,Mon,PRIME,2,ESPN,0,0
CHI,TB,Mon,PRIME,3,ESPN,0,0
CHI,TB,Mon,PRIME,4,ESPN,0,0
CHI,TB,Mon,PRIME,5,ESPN,0,0
CHI,TB,Mon,PRIME,6,ESPN,0,1
CHI,TB,Mon,PRIME,7,ESPN,0,1
CHI,TB,Mon,PRIME,8,ESPN,0,1
CHI,TB,Mon,PRIME,9,ESPN,0,1
CIN,BAL,Mon,PRIME,1,ESPN,0,0
CIN,BAL,Mon,PRIME,10,ESPN,0,1
CIN,BAL,Mon,PRIME,11,ESPN,0,1
CIN,BAL,Mon,PRIME,12,ESPN,0,1
CIN,BAL,Mon,PRIME,13,ESPN,0,1
CIN,BAL,Mon,PRIME,14,ESPN,0,1
CIN,BAL,Mon,PRIME,15,ESPN,0,1
CIN,BAL,Mon,PRIME,16,ESPN,0,0
CIN,BAL,Mon,PRIME,2,ESPN,0,0
CIN,BAL,Mon,PRIME,3,ESPN,0,0
CIN,BAL,Mon,PRIME,4,ESPN,0,1
CIN,BAL,Mon,PRIME,5,ESPN,0,0
CIN,BAL,Mon,PRIME,6,ESPN,0,0
CIN,BAL,Mon,PRIME,7,ESPN,0,0
CIN,BAL,Mon,PRIME,8,ESPN,0,0
CIN,BAL,Mon,PRIME,9,ESPN,0,1
CIN,BAL,Sat,PRIME,15,NFL,0,1
CIN,BAL,Sat,PRIME,16,NFL,0,1
CIN,BAL,Thu,PRIME,1,NFL,0,0
CIN,BAL,Thu,PRIME,10,NFL,0,0
CIN,BAL,Thu,PRIME,11,NFL,0,0
CIN,BAL,Thu,PRIME,12,NFL,0,0
CIN,BAL,Thu,PRIME,13,NFL,0,0
CIN,BAL,Thu,PRIME,14,NFL,0,0
CIN,BAL,Thu,PRIME,15,NFL,0,0
CIN,BAL,Thu,PRIME,16,NFL,0,0
CIN,BAL,Thu,PRIME,2,NFL,0,0
CIN,BAL,Thu,PRIME,3,NFL,0,0
CIN,BAL,Thu,PRIME,4,NFL,0,0
CIN,BAL,Thu,PRIME,5,NFL,0,0
CIN,BAL,Thu,PRIME,6,NFL,0,0
CIN,BAL,Thu,PRIME,7,NFL,0,0
CIN,BAL,Thu,PRIME,8,NFL,0,0
CIN,BAL,Thu,PRIME,9,NFL,0,0
CIN,DEN,Mon,PRIME,1,ESPN,0,0
CIN,DEN,Mon,PRIME,10,ESPN,0,0
CIN,DEN,Mon,PRIME,11,ESPN,0,0
CIN,DEN,Mon,PRIME,12,ESPN,0,0
CIN,DEN,Mon,PRIME,13,ESPN,0,0
CIN,DEN,Mon,PRIME,14,ESPN,0,0
CIN,DEN,Mon,PRIME,15,ESPN,0,0
CIN,DEN,Mon,PRIME,16,ESPN,0,0
CIN,DEN,Mon,PRIME,2,ESPN,0,0
CIN,DEN,Mon,PRIME,3,ESPN,0,0
CIN,DEN,Mon,PRIME,4,ESPN,0,0
CIN,DEN,Mon,PRIME,5,ESPN,0,0
CIN,DEN,Mon,PRIME,6,ESPN,0,0
CIN,DEN,Mon,PRIME,7,ESPN,0,0
CIN,DEN,Mon,PRIME,8,ESPN,0,0
CIN,DEN,Mon,PRIME,9,ESPN,0,0
CIN,DEN,Sat,PRIME,15,NFL,0,0
CIN,DEN,Sat,PRIME,16,NFL,0,0
CIN,GB,Mon,PRIME,1,ESPN,0,0
CIN,GB,Mon,PRIME,10,ESPN,0,1
CIN,GB,Mon,PRIME,11,ESPN,0,1
CIN,GB,Mon,PRIME,12,ESPN,0,1
CIN,GB,Mon,PRIME,13,ESPN,0,1
CIN,GB,Mon,PRIME,14,ESPN,0,1
CIN,GB,Mon,PRIME,15,ESPN,0,0
CIN,GB,Mon,PRIME,16,ESPN,0,0
CIN,GB,Mon,PRIME,2,ESPN,0,0
CIN,GB,Mon,PRIME,3,ESPN,0,0
CIN,GB,Mon,PRIME,4,ESPN,0,0
CIN,GB,Mon,PRIME,5,ESPN,0,1
CIN,GB,Mon,PRIME,6,ESPN,0,1
CIN,GB,Mon,PRIME,7,ESPN,0,1
CIN,GB,Mon,PRIME,8,ESPN,0,1
CIN,GB,Mon,PRIME,9,ESPN,0,1
CIN,MIN,Mon,PRIME,1,ESPN,0,0
CIN,MIN,Mon,PRIME,10,ESPN,0,0
CIN,MIN,Mon,PRIME,11,ESPN,0,1
CIN,MIN,Mon,PRIME,12,ESPN,0,1
CIN,MIN,Mon,PRIME,13,ESPN,0,1
CIN,MIN,Mon,PRIME,14,ESPN,0,1
CIN,MIN,Mon,PRIME,15,ESPN,0,0
CIN,MIN,Mon,PRIME,16,ESPN,0,0
CIN,MIN,Mon,PRIME,2,ESPN,0,0
CIN,MIN,Mon,PRIME,3,ESPN,0,1
CIN,MIN,Mon,PRIME,4,ESPN,0,1
CIN,MIN,Mon,PRIME,5,ESPN,0,1
CIN,MIN,Mon,PRIME,6,ESPN,0,1
CIN,MIN,Mon,PRIME,7,ESPN,0,0
CIN,MIN,Mon,PRIME,8,ESPN,0,0
CIN,MIN,Mon,PRIME,9,ESPN,0,1
CIN,MIN,Sat,PRIME,15,NFL,0,1
CIN,MIN,Sat,PRIME,16,NFL,0,0
CIN,MIN,Thu,PRIME,1,NFL,0,0
CIN,MIN,Thu,PRIME,10,NFL,0,0
CIN,MIN,Thu,PRIME,11,NFL,0,0
CIN,MIN,Thu,PRIME,12,NFL,0,0
CIN,MIN,Thu,PRIME,13,NFL,0,0
CIN,MIN,Thu,PRIME,14,NFL,0,0
CIN,MIN,Thu,PRIME,15,NFL,0,0
CIN,MIN,Thu,PRIME,16,NFL,0,0
CIN,MIN,Thu,PRIME,2,NFL,0,0
CIN,MIN,Thu,PRIME,3,NFL,0,0
CIN,MIN,Thu,PRIME,4,NFL,0,0
CIN,MIN,Thu,PRIME,5,NFL,0,0
CIN,MIN,Thu,PRIME,6,NFL,0,0
CIN,MIN,Thu,PRIME,7,NFL,0,0
CIN,MIN,Thu,PRIME,8,NFL,0,0
CIN,MIN,Thu,PRIME,9,NFL,0,0
CIN,PIT,Mon,PRIME,1,ESPN,0,0
CIN,PIT,Mon,PRIME,10,ESPN,0,1
CIN,PIT,Mon,PRIME,11,ESPN,0,0
CIN,PIT,Mon,PRIME,12,ESPN,0,1
CIN,PIT,Mon,PRIME,13,ESPN,0,1
CIN,PIT,Mon,PRIME,14,ESPN,0,1
CIN,PIT,Mon,PRIME,15,ESPN,0,1
CIN,PIT,Mon,PRIME,16,ESPN,0,0
CIN,PIT,Mon,PRIME,2,ESPN,0,0
CIN,PIT,Mon,PRIME,3,ESPN,0,1
CIN,PIT,Mon,PRIME,4,ESPN,0,1
CIN,PIT,Mon,PRIME,5,ESPN,0,0
CIN,PIT,Mon,PRIME,6,ESPN,0,0
CIN,PIT,Mon,PRIME,7,ESPN,0,1
CIN,PIT,Mon,PRIME,8,ESPN,0,1
CIN,PIT,Mon,PRIME,9,ESPN,0,1
CIN,PIT,Sat,PRIME,15,NFL,0,0
CIN,PIT,Sat,PRIME,16,NFL,0,0
CIN,PIT,Thu,PRIME,1,NFL,0,0
CIN,PIT,Thu,PRIME,10,NFL,0,0
CIN,PIT,Thu,PRIME,11,NFL,0,0
CIN,PIT,Thu,PRIME,12,NFL,0,0
CIN,PIT,Thu,PRIME,13,NFL,0,0
CIN,PIT,Thu,PRIME,14,NFL,0,0
CIN,PIT,Thu,PRIME,15,NFL,0,0
CIN,PIT,Thu,PRIME,16,NFL,0,0
CIN,PIT,Thu,PRIME,2,NFL,0,0
CIN,PIT,Thu,PRIME,3,NFL,0,0
CIN,PIT,Thu,PRIME,4,NFL,0,0
CIN,PIT,Thu,PRIME,5,NFL,0,0
CIN,PIT,Thu,PRIME,6,NFL,0,0
CIN,PIT,Thu,PRIME,7,NFL,0,0
CIN,PIT,Thu,PRIME,8,NFL,0,0
CIN,PIT,Thu,PRIME,9,NFL,0,0
DAL,ARZ,Mon,PRIME,1,ESPN,0,0
DAL,ARZ,Mon,PRIME,10,ESPN,0,0
DAL,ARZ,Mon,PRIME,11,ESPN,0,0
DAL,ARZ,Mon,PRIME,12,ESPN,0,0
DAL,ARZ,Mon,PRIME,13,ESPN,0,0
DAL,ARZ,Mon,PRIME,14,ESPN,0,0
DAL,ARZ,Mon,PRIME,15,ESPN,0,0
DAL,ARZ,Mon,PRIME,16,ESPN,0,0
DAL,ARZ,Mon,PRIME,2,ESPN,0,0
DAL,ARZ,Mon,PRIME,3,ESPN,0,1
DAL,ARZ,Mon,PRIME,4,ESPN,0,1
DAL,ARZ,Mon,PRIME,5,ESPN,0,0
DAL,ARZ,Mon,PRIME,6,ESPN,0,1
DAL,ARZ,Mon,PRIME,7,ESPN,0,0
DAL,ARZ,Mon,PRIME,8,ESPN,0,0
DAL,ARZ,Mon,PRIME,9,ESPN,0,1
DAL,ATL,Sun,PRIME,1,NBC,0,0
DAL,ATL,Sun,PRIME,10,NBC,0,0
DAL,ATL,Sun,PRIME,11,NBC,0,0
DAL,ATL,Sun,PRIME,12,NBC,0,0
DAL,ATL,Sun,PRIME,13,NBC,0,0
DAL,ATL,Sun,PRIME,14,NBC,0,0
DAL,ATL,Sun,PRIME,15,NBC,0,0
DAL,ATL,Sun,PRIME,16,NBC,0,0
DAL,ATL,Sun,PRIME,17,NBC,0,0
DAL,ATL,Sun,PRIME,2,NBC,0,0
DAL,ATL,Sun,PRIME,3,NBC,0,0
DAL,ATL,Sun,PRIME,4,NBC,0,0
DAL,ATL,Sun,PRIME,5,NBC,0,0
DAL,ATL,Sun,PRIME,6,NBC,0,0
DAL,ATL,Sun,PRIME,7,NBC,0,0
DAL,ATL,Sun,PRIME,8,NBC,0,0
DAL,ATL,Sun,PRIME,9,NBC,0,0
DAL,ATL,Thu,PRIME,1,NBC,0,0
DAL,ATL,Thu,PRIME,12,NBC,0,0
DAL,DEN,Sun,PRIME,1,NBC,0,0
DAL,DEN,Sun,PRIME,10,NBC,0,0
DAL,DEN,Sun,PRIME,11,NBC,0,0
DAL,DEN,Sun,PRIME,12,NBC,0,0
DAL,DEN,Sun,PRIME,13,NBC,0,0
DAL,DEN,Sun,PRIME,14,NBC,0,0
DAL,DEN,Sun,PRIME,15,NBC,0,0
DAL,DEN,Sun,PRIME,16,NBC,0,0
DAL,DEN,Sun,PRIME,17,NBC,0,0
DAL,DEN,Sun,PRIME,2,NBC,0,0
DAL,DEN,Sun,PRIME,3,NBC,0,0
DAL,DEN,Sun,PRIME,4,NBC,0,0
DAL,DEN,Sun,PRIME,5,NBC,0,0
DAL,DEN,Sun,PRIME,6,NBC,0,0
DAL,DEN,Sun,PRIME,7,NBC,0,0
DAL,DEN,Sun,PRIME,8,NBC,0,0
DAL,DEN,Sun,PRIME,9,NBC,0,0
DAL,DEN,Thu,PRIME,1,NBC,0,0
DAL,DEN,Thu,PRIME,12,NBC,0,0
DAL,NYG,Sun,PRIME,1,NBC,0,1
DAL,NYG,Sun,PRIME,10,NBC,0,0
DAL,NYG,Sun,PRIME,11,NBC,0,0
DAL,NYG,Sun,PRIME,12,NBC,0,0
DAL,NYG,Sun,PRIME,13,NBC,0,0
DAL,NYG,Sun,PRIME,14,NBC,0,0
DAL,NYG,Sun,PRIME,15,NBC,0,0
DAL,NYG,Sun,PRIME,16,NBC,0,0
DAL,NYG,Sun,PRIME,17,NBC,0,0
DAL,NYG,Sun,PRIME,2,NBC,0,0
DAL,NYG,Sun,PRIME,3,NBC,0,0
DAL,NYG,Sun,PRIME,4,NBC,0,0
DAL,NYG,Sun,PRIME,5,NBC,0,0
DAL,NYG,Sun,PRIME,6,NBC,0,0
DAL,NYG,Sun,PRIME,7,NBC,0,0
DAL,NYG,Sun,PRIME,8,NBC,0,0
DAL,NYG,Sun,PRIME,9,NBC,0,0
DAL,NYG,Thu,PRIME,1,NBC,0,0
DAL,NYG,Thu,PRIME,12,NBC,0,0
DAL,OAK,Sun,PRIME,1,NBC,0,0
DAL,OAK,Sun,PRIME,10,NBC,0,0
DAL,OAK,Sun,PRIME,11,NBC,0,0
DAL,OAK,Sun,PRIME,12,NBC,0,0
DAL,OAK,Sun,PRIME,13,NBC,0,0
DAL,OAK,Sun,PRIME,14,NBC,0,0
DAL,OAK,Sun,PRIME,15,NBC,0,1
DAL,OAK,Sun,PRIME,16,NBC,0,0
DAL,OAK,Sun,PRIME,17,NBC,0,0
DAL,OAK,Sun,PRIME,2,NBC,0,0
DAL,OAK,Sun,PRIME,3,NBC,0,0
DAL,OAK,Sun,PRIME,4,NBC,0,0
DAL,OAK,Sun,PRIME,5,NBC,0,0
DAL,OAK,Sun,PRIME,6,NBC,0,1
DAL,OAK,Sun,PRIME,7,NBC,0,1
DAL,OAK,Sun,PRIME,8,NBC,0,0
DAL,OAK,Sun,PRIME,9,NBC,0,1
DAL,OAK,Thu,PRIME,1,NBC,0,0
DAL,OAK,Thu,PRIME,12,NBC,0,0
DAL,PHI,Sun,PRIME,1,NBC,0,0
DAL,PHI,Sun,PRIME,10,NBC,0,0
DAL,PHI,Sun,PRIME,11,NBC,0,0
DAL,PHI,Sun,PRIME,12,NBC,0,0
DAL,PHI,Sun,PRIME,13,NBC,0,0
DAL,PHI,Sun,PRIME,14,NBC,0,0
DAL,PHI,Sun,PRIME,15,NBC,0,1
DAL,PHI,Sun,PRIME,16,NBC,0,0
DAL,PHI,Sun,PRIME,17,NBC,0,0
DAL,PHI,Sun,PRIME,2,NBC,0,0
DAL,PHI,Sun,PRIME,3,NBC,0,1
DAL,PHI,Sun,PRIME,4,NBC,0,0
DAL,PHI,Sun,PRIME,5,NBC,0,0
DAL,PHI,Sun,PRIME,6,NBC,0,0
DAL,PHI,Sun,PRIME,7,NBC,0,0
DAL,PHI,Sun,PRIME,8,NBC,0,0
DAL,PHI,Sun,PRIME,9,NBC,0,1
DAL,PHI,Thu,PRIME,1,NBC,0,0
DAL,PHI,Thu,PRIME,12,NBC,0,0
DAL,WAS,Sun,PRIME,1,NBC,0,0
DAL,WAS,Sun,PRIME,10,NBC,0,0
DAL,WAS,Sun,PRIME,11,NBC,0,0
DAL,WAS,Sun,PRIME,12,NBC,0,0
DAL,WAS,Sun,PRIME,13,NBC,0,0
DAL,WAS,Sun,PRIME,14,NBC,0,0
DAL,WAS,Sun,PRIME,15,NBC,0,0
DAL,WAS,Sun,PRIME,16,NBC,0,0
DAL,WAS,Sun,PRIME,17,NBC,0,0
DAL,WAS,Sun,PRIME,2,NBC,0,0
DAL,WAS,Sun,PRIME,3,NBC,0,0
DAL,WAS,Sun,PRIME,4,NBC,0,0
DAL,WAS,Sun,PRIME,5,NBC,0,0
DAL,WAS,Sun,PRIME,6,NBC,0,0
DAL,WAS,Sun,PRIME,7,NBC,0,0
DAL,WAS,Sun,PRIME,8,NBC,0,0
DAL,WAS,Sun,PRIME,9,NBC,0,0
DAL,WAS,Thu,PRIME,1,NBC,0,0
DAL,WAS,Thu,PRIME,12,NBC,0,0
DAL,WAS,Thu,PRIME,1,NFL,0,0
DAL,WAS,Thu,PRIME,10,NFL,0,0
DAL,WAS,Thu,PRIME,11,NFL,0,0
DAL,WAS,Thu,PRIME,12,NFL,0,0
DAL,WAS,Thu,PRIME,13,NFL,0,1
DAL,WAS,Thu,PRIME,14,NFL,0,0
DAL,WAS,Thu,PRIME,15,NFL,0,0
DAL,WAS,Thu,PRIME,16,NFL,0,0
DAL,WAS,Thu,PRIME,2,NFL,0,0
DAL,WAS,Thu,PRIME,3,NFL,0,0
DAL,WAS,Thu,PRIME,4,NFL,0,0
DAL,WAS,Thu,PRIME,5,NFL,0,0
DAL,WAS,Thu,PRIME,6,NFL,0,0
DAL,WAS,Thu,PRIME,7,NFL,0,0
DAL,WAS,Thu,PRIME,8,NFL,0,0
DAL,WAS,Thu,PRIME,9,NFL,0,0
DEN,BUF,Mon,PRIME,1,ESPN,0,0
DEN,BUF,Mon,PRIME,10,ESPN,0,0
DEN,BUF,Mon,PRIME,11,ESPN,0,1
DEN,BUF,Mon,PRIME,12,ESPN,0,1
DEN,BUF,Mon,PRIME,13,ESPN,0,0
DEN,BUF,Mon,PRIME,14,ESPN,0,0
DEN,BUF,Mon,PRIME,15,ESPN,0,0
DEN,BUF,Mon,PRIME,16,ESPN,0,0
DEN,BUF,Mon,PRIME,2,ESPN,0,0
DEN,BUF,Mon,PRIME,3,ESPN,0,1
DEN,BUF,Mon,PRIME,4,ESPN,0,1
DEN,BUF,Mon,PRIME,5,ESPN,0,1
DEN,BUF,Mon,PRIME,6,ESPN,0,1
DEN,BUF,Mon,PRIME,7,ESPN,0,0
DEN,BUF,Mon,PRIME,8,ESPN,0,0
DEN,BUF,Mon,PRIME,9,ESPN,0,0
DEN,IND,Mon,PRIME,1,ESPN,0,0
DEN,IND,Mon,PRIME,10,ESPN,0,0
DEN,IND,Mon,PRIME,11,ESPN,0,0
DEN,IND,Mon,PRIME,12,ESPN,0,0
DEN,IND,Mon,PRIME,13,ESPN,0,0
DEN,IND,Mon,PRIME,14,ESPN,0,0
DEN,IND,Mon,PRIME,15,ESPN,0,0
DEN,IND,Mon,PRIME,16,ESPN,0,0
DEN,IND,Mon,PRIME,2,ESPN,0,0
DEN,IND,Mon,PRIME,3,ESPN,0,0
DEN,IND,Mon,PRIME,4,ESPN,0,0
DEN,IND,Mon,PRIME,5,ESPN,0,0
DEN,IND,Mon,PRIME,6,ESPN,0,0
DEN,IND,Mon,PRIME,7,ESPN,0,0
DEN,IND,Mon,PRIME,8,ESPN,0,0
DEN,IND,Mon,PRIME,9,ESPN,0,0
DEN,IND,Sun,PRIME,1,NBC,0,0
DEN,IND,Sun,PRIME,10,NBC,0,0
DEN,IND,Sun,PRIME,11,NBC,0,0
DEN,IND,Sun,PRIME,12,NBC,0,0
DEN,IND,Sun,PRIME,13,NBC,0,0
DEN,IND,Sun,PRIME,14,NBC,0,0
DEN,IND,Sun,PRIME,15,NBC,0,0
DEN,IND,Sun,PRIME,16,NBC,0,0
DEN,IND,Sun,PRIME,17,NBC,0,0
DEN,IND,Sun,PRIME,2,NBC,0,0
DEN,IND,Sun,PRIME,3,NBC,0,0
DEN,IND,Sun,PRIME,4,NBC,0,0
DEN,IND,Sun,PRIME,5,NBC,0,0
DEN,IND,Sun,PRIME,6,NBC,0,0
DEN,IND,Sun,PRIME,7,NBC,0,0
DEN,IND,Sun,PRIME,8,NBC,0,0
DEN,IND,Sun,PRIME,9,NBC,0,0
DEN,IND,Thu,PRIME,1,NBC,0,0
DEN,IND,Thu,PRIME,12,NBC,0,0
DEN,IND,Thu,PRIME,1,NFL,0,0
DEN,IND,Thu,PRIME,10,NFL,0,0
DEN,IND,Thu,PRIME,11,NFL,0,0
DEN,IND,Thu,PRIME,12,NFL,0,0
DEN,IND,Thu,PRIME,13,NFL,0,0
DEN,IND,Thu,PRIME,14,NFL,0,0
DEN,IND,Thu,PRIME,15,NFL,0,1
DEN,IND,Thu,PRIME,16,NFL,0,0
DEN,IND,Thu,PRIME,2,NFL,0,0
DEN,IND,Thu,PRIME,3,NFL,0,0
DEN,IND,Thu,PRIME,4,NFL,0,0
DEN,IND,Thu,PRIME,5,NFL,0,0
DEN,IND,Thu,PRIME,6,NFL,0,0
DEN,IND,Thu,PRIME,7,NFL,0,0
DEN,IND,Thu,PRIME,8,NFL,0,0
DEN,IND,Thu,PRIME,9,NFL,0,0
DEN,KC,Mon,PRIME,1,ESPN,0,0
DEN,KC,Mon,PRIME,10,ESPN,0,0
DEN,KC,Mon,PRIME,11,ESPN,0,1
DEN,KC,Mon,PRIME,12,ESPN,0,1
DEN,KC,Mon,PRIME,13,ESPN,0,0
DEN,KC,Mon,PRIME,14,ESPN,0,0
DEN,KC,Mon,PRIME,15,ESPN,0,0
DEN,KC,Mon,PRIME,16,ESPN,0,1
DEN,KC,Mon,PRIME,2,ESPN,0,0
DEN,KC,Mon,PRIME,3,ESPN,0,1
DEN,KC,Mon,PRIME,4,ESPN,0,1
DEN,KC,Mon,PRIME,5,ESPN,0,0
DEN,KC,Mon,PRIME,6,ESPN,0,0
DEN,KC,Mon,PRIME,7,ESPN,0,0
DEN,KC,Mon,PRIME,8,ESPN,0,1
DEN,KC,Mon,PRIME,9,ESPN,0,1
DEN,KC,Sun,PRIME,1,NBC,0,0
DEN,KC,Sun,PRIME,10,NBC,0,0
DEN,KC,Sun,PRIME,11,NBC,0,0
DEN,KC,Sun,PRIME,12,NBC,0,0
DEN,KC,Sun,PRIME,13,NBC,0,0
DEN,KC,Sun,PRIME,14,NBC,0,0
DEN,KC,Sun,PRIME,15,NBC,0,0
